dataset,num_positive_bucket,source_file,selection_betas,num_positive,top_k,pubmed_retrieved,pubmed_precision,pubmed_recall,subset_retrieved,subset_precision,subset_recall,pseudo_precision,pseudo_recall,optimization_score,qg_time_seconds,query_size_paths,query_size_avg_path_len,query_size_ANDs,query_size_NOTs,query_size_added_ORs,query_size_synonym_ORs,query_size_ORs,logical_operators,pubmed_f1,pubmed_f3
tar2019,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.8,mh_noexp=False,mro=0,mrp=0.01,mto=0.08,pb=0.35,te=False,tiab=False/qg_results.jsonl","19,20,21,22",94.41666666666667,900.0,4236.666666666667,0.0193374391950287,0.6983514018986478,818.5,0.08360092137046482,0.7004791305314634,0.6296825804115928,0.5792939701076898,0.5696918753028167,62.280918637911476,1.8333333333333333,3.2916666666666665,3.9166666666666665,0.16666666666666666,11.583333333333334,0.0,12.416666666666666,16.5,0.03736436143987791,0.14846079545214308
sigir2017,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","23,24,25,26,27,28,29,30",10.922077922077921,117.21428571428571,5937.363636363636,0.002673559630251115,0.767593887266616,123.74675324675324,0.061663629194130015,0.7670026648189314,0.53725173145698,0.5965983333963591,0.519116393736058,21.978843910353525,1.9090909090909092,3.2895021645021645,4.311688311688312,0.12337662337662338,11.006493506493506,0.0,11.915584415584416,16.350649350649352,0.0052965439098740085,0.024750360701570467
sr_updates,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","23,24,25,26,27,28,29,30",15.933333333333334,163.26666666666668,3157.3333333333335,0.007716861151604668,0.6293195934500282,174.8,0.06353349141514901,0.6534971871928394,0.5862546357899366,0.6298031441309675,0.5693718133396283,24.357506020863852,1.6666666666666667,3.1666666666666665,3.6,0.2,10.533333333333333,0.0,11.2,15.0,0.0148823341766356,0.05943679362051775
tar2019,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","23,24,25,26,27,28,29,30",15.90625,159.875,5801.1875,0.005325294512055473,0.7132906897149708,185.3125,0.059295138568434144,0.6776715213698902,0.52389839443774,0.6153022578908689,0.52089585301387,31.23709412664175,1.875,3.5833333333333335,4.75,0.15625,12.78125,0.0,13.65625,18.5625,0.010440266058005286,0.04564006685399965
tar2018,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","23,24,25,26,27,28,29,30",22.137931034482758,218.31034482758622,9493.034482758621,0.007325416922588547,0.6695457235787072,262.7241379310345,0.05929589679704594,0.666343154450351,0.5218306726415511,0.6250244505362852,0.5179739706451748,46.242770573188515,2.0344827586206895,3.64367816091954,5.0,0.3793103448275862,13.551724137931034,0.0,14.586206896551724,19.96551724137931,0.014402566015693456,0.06418537126507015
tar2019,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","23,24,25,26,27,28,29,30",94.41666666666667,900.0,8609.916666666666,0.01342721423140252,0.7772601594321548,989.25,0.07613275141722238,0.7562091342829045,0.5977004590450633,0.6442706707793454,0.5764357087720392,120.3701314330101,1.8333333333333333,3.125,3.6666666666666665,0.25,16.083333333333332,0.0,16.916666666666668,20.833333333333332,0.026128682319479193,0.10904951969134995
sigir2017,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","23,24,25,26,27,28,29,30",85.3076923076923,799.1538461538462,41316.46153846154,0.003558790823921507,0.8190082303783291,740.3846153846154,0.1008578125907371,0.8111266247379388,0.5875039448486219,0.5422710782344878,0.5088013355362798,129.13395529526932,1.7692307692307692,3.6538461538461537,4.461538461538462,0.15384615384615385,24.76923076923077,0.0,25.53846153846154,30.153846153846153,0.007047542569423159,0.03277079527305303
tar2018,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1,mh_noexp=False,mro=0,mrp=0.01,mto=0.01,pb=0.35,te=False,tiab=False/qg_results.jsonl","23,24,25,26,27,28,29,30",186.2,1577.3,9291.866666666667,0.024891723216110863,0.7993330027815743,1639.8666666666666,0.09132660092052812,0.8057645330938344,0.5981742516200446,0.6105706904285408,0.5588461996422731,165.3600730895996,1.7333333333333334,3.683333333333333,4.3,0.23333333333333334,19.033333333333335,0.0,19.766666666666666,24.3,0.04741193748594154,0.1786093554299734
sigir2017,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",10.922077922077921,117.21428571428571,10944.655844155845,0.001660613266470123,0.8209036646724487,193.46103896103895,0.042247628387369035,0.8110961345135073,0.4228179991383636,0.7235638999528908,0.5642958909130228,16.028751760334163,2.8181818181818183,3.1494588744588747,6.045454545454546,0.07792207792207792,14.720779220779221,0.0,16.538961038961038,22.662337662337663,0.003306408360923273,0.01597640277486363
sr_updates,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",15.933333333333334,163.26666666666668,5824.266666666666,0.003243526030546601,0.708631302674781,254.2,0.045863921662635414,0.7051537946755337,0.48488433646828977,0.7401544025823524,0.6085924477833962,17.05870590209961,2.533333333333333,3.037777777777778,5.266666666666667,0.06666666666666667,14.4,0.0,15.933333333333334,21.266666666666666,0.006435567892085576,0.030325150985548752
tar2019,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",15.90625,159.875,9809.28125,0.0032471198447850957,0.8415079408930368,288.84375,0.04132112979117072,0.7788307724485983,0.4080789319070254,0.7609183180773144,0.5751151528186218,23.37417034059763,2.6875,3.354166666666667,6.1875,0.1875,15.25,0.0,16.9375,23.3125,0.006415553561655118,0.029415070889813284
tar2018,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",22.137931034482758,218.31034482758622,9605.51724137931,0.005516286033923108,0.7178649012157259,400.2758620689655,0.040728721400281526,0.7161489272846092,0.41431288200332395,0.7454551871366761,0.5736975982627307,34.78688876382236,2.3793103448275863,3.537356321839081,5.620689655172414,0.3103448275862069,17.0,0.0,18.379310344827587,24.310344827586206,0.010885589021168535,0.04949206167574404
tar2019,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",94.41666666666667,900.0,18888.0,0.006076421684954612,0.8973566936792029,1458.9166666666667,0.05748008491315529,0.842318794106199,0.48673992633402774,0.7605665062304926,0.6182342100563613,90.06133989493053,2.25,2.951388888888889,4.0,0.16666666666666666,20.416666666666668,0.0,21.666666666666668,25.833333333333332,0.012046114830617816,0.05632239925492529
sigir2017,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",85.3076923076923,799.1538461538462,74556.61538461539,0.0021699769209599334,0.9090364232800672,1150.6153846153845,0.0646029941853786,0.8505391622734654,0.4489320409490044,0.6508749995628916,0.5303831589400527,99.62551494745108,2.3846153846153846,3.1923076923076925,5.153846153846154,0.07692307692307693,28.23076923076923,0.0,29.615384615384617,34.84615384615385,0.004320356530159015,0.02085563007021573
tar2018,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=1.8,mh_noexp=False,mro=0.01,mrp=0.01,mto=0.04,pb=0.55,te=False,tiab=False/qg_results.jsonl","31,32,33,34,35",186.2,1577.3,20999.333333333332,0.01305552071173905,0.8941554118624556,2545.3,0.06372274968599999,0.8822195290498305,0.46587880956083566,0.7356810831935843,0.5973111421384377,134.0983687877655,2.2666666666666666,3.0999999999999996,4.6,0.2,21.233333333333334,0.0,22.5,27.3,0.025465814434736424,0.10740478756321505
sigir2017,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,10.922077922077921,117.21428571428571,4209.116883116883,0.00397897791914038,0.6909312197445353,88.05844155844156,0.08246514456784697,0.6652276977760254,0.5934480242220904,0.4553043108694585,0.4951233224219859,7.919421575286171,1.974025974025974,3.0719696969696977,4.246753246753247,0.045454545454545456,5.87012987012987,0.0,6.8441558441558445,11.136363636363637,0.007866206738276942,0.03621424912749151
tar2018,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,22.137931034482758,218.31034482758622,2987.551724137931,0.013741571287765812,0.6190252932231943,195.10344827586206,0.07234673276778644,0.6174966432237796,0.5756579194834688,0.4886073763675321,0.5033457766308163,17.674034759916108,1.9310344827586208,3.4252873563218396,4.620689655172414,0.1724137931034483,7.413793103448276,0.0,8.344827586206897,13.137931034482758,0.026391535490108267,0.10368967808789212
tar2019,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,15.90625,159.875,2777.09375,0.009351637637086754,0.6973814967029281,136.5,0.07594793597109133,0.6423101099453927,0.5743924226916587,0.4777407141667249,0.4972418370555606,11.487530298531055,2.25,3.2890625,5.21875,0.03125,6.34375,0.0,7.59375,12.84375,0.0180634442607341,0.07331229768422262
sr_updates,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,15.933333333333334,163.26666666666668,2297.3333333333335,0.010889566230535812,0.6218833260137608,135.0,0.07704104860420642,0.6255510592467114,0.6333425146445457,0.5204843239270718,0.5580958116880711,8.662095991770427,1.6,2.9555555555555553,3.2666666666666666,0.06666666666666667,6.4,0.0,7.0,10.333333333333334,0.02091184825981416,0.08117912150051149
tar2019,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,94.41666666666667,900.0,4982.833333333333,0.020570960613189745,0.6778076881336451,757.0,0.08594878343166656,0.6412905741518574,0.6485824076933223,0.5410351318721889,0.5719775915473508,51.10340189933777,1.8333333333333333,3.3055555555555554,3.9166666666666665,0.08333333333333333,9.083333333333334,0.0,9.916666666666666,13.916666666666666,0.03895899455829984,0.1432622002210898
tar2018,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,186.2,1577.3,7398.5,0.03273865946766493,0.7571130995235864,1305.5,0.11454170598863239,0.7660129046860131,0.658945960494105,0.5190690113326426,0.5658769779199769,81.29841020901998,1.6,3.7444444444444445,4.133333333333334,0.1,12.633333333333333,0.0,13.233333333333333,17.466666666666665,0.060912123528049526,0.2137138731987396
sigir2017,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.2,dc=2,maxd=4,maxf=0.5,mof=10,maxs=None,midre=0.001,midrs=0.001,mins=3,mwfl=0.0002,ne=50,pfs=1.1,rmf=0.9,rmidr=0.9,rweight=1.5,k=1.5,tkoc=500/cf=0.002,cb=0.7,mh_noexp=False,mro=0.04,mrp=0.01,mto=0.1,pb=0.35,te=False,tiab=False/qg_results.jsonl",18,85.3076923076923,799.1538461538462,18646.76923076923,0.005934492273051746,0.8042637843914144,523.6153846153846,0.131736359301221,0.7368304633615033,0.662030256222981,0.43772937716206806,0.5207184335537705,56.42664307814378,1.8461538461538463,3.576923076923077,4.615384615384615,0.0,14.384615384615385,0.0,15.23076923076923,19.846153846153847,0.011734422657038755,0.05390518971859185
sigir2017,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.1,dc=3.75,maxd=4,maxf=0.2,mof=10,maxs=None,midre=0.0045,midrs=0.0045,mins=3,mwfl=0,ne=50,pfs=1.1,rmf=0.6,rmidr=0.6,rweight=7,k=1.6,tkoc=500/cf=0.002,cb=0.6,mh_noexp=False,mro=0,mrp=0.01,mto=0.1,pb=0.85,te=False,tiab=True/qg_results.jsonl","11,12,13,14,15,16,17",10.922077922077921,125.03246753246754,1368.6168831168832,0.007160715506112678,0.5955162335869133,76.74025974025975,0.09709115418255812,0.7380216104222508,0.7608376461284987,0.48251245366298867,0.6016791011330302,13.906624427089444,4.188311688311688,2.7810451453308596,6.616883116883117,0.6623376623376623,5.435064935064935,0.0,8.623376623376624,15.902597402597403,0.013949512056780744,0.05921168308741737
tar2018,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.1,dc=3.75,maxd=4,maxf=0.2,mof=10,maxs=None,midre=0.0045,midrs=0.0045,mins=3,mwfl=0,ne=50,pfs=1.1,rmf=0.6,rmidr=0.6,rweight=7,k=1.6,tkoc=500/cf=0.002,cb=0.6,mh_noexp=False,mro=0,mrp=0.01,mto=0.1,pb=0.85,te=False,tiab=True/qg_results.jsonl","11,12,13,14,15,16,17",22.137931034482758,233.0344827586207,522.1379310344828,0.03219299895129765,0.4767305384509282,168.20689655172413,0.0836092886500216,0.5866969341557048,0.6770606787444448,0.45799533154438765,0.5413982770007416,23.63829602044204,3.793103448275862,3.062972085385879,7.068965517241379,0.3448275862068966,5.655172413793103,0.0,8.448275862068966,15.862068965517242,0.05780261297835171,0.17271518024714233
tar2019,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.1,dc=3.75,maxd=4,maxf=0.2,mof=10,maxs=None,midre=0.0045,midrs=0.0045,mins=3,mwfl=0,ne=50,pfs=1.1,rmf=0.6,rmidr=0.6,rweight=7,k=1.6,tkoc=500/cf=0.002,cb=0.6,mh_noexp=False,mro=0,mrp=0.01,mto=0.1,pb=0.85,te=False,tiab=True/qg_results.jsonl","11,12,13,14,15,16,17",15.90625,170.59375,868.21875,0.01878095145591327,0.4906112144986804,120.8125,0.08390795306415623,0.5986953780789313,0.7123665121183556,0.47025319023031387,0.567100385574221,20.1791612803936,4.03125,2.8906994047619046,6.6875,0.65625,5.625,0.0,8.65625,16.0,0.03336927728401662,0.10935347961679774
sr_updates,<50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.1,dc=3.75,maxd=4,maxf=0.2,mof=10,maxs=None,midre=0.0045,midrs=0.0045,mins=3,mwfl=0,ne=50,pfs=1.1,rmf=0.6,rmidr=0.6,rweight=7,k=1.6,tkoc=500/cf=0.002,cb=0.6,mh_noexp=False,mro=0,mrp=0.01,mto=0.1,pb=0.85,te=False,tiab=True/qg_results.jsonl","11,12,13,14,15,16,17",15.933333333333334,174.0,615.6666666666666,0.017202400084057524,0.4904507183637618,109.33333333333333,0.0875691379243903,0.5972860488947446,0.7768374746251481,0.5008785786384257,0.6224687704647971,16.487461026509603,3.933333333333333,2.833333333333334,6.533333333333333,0.26666666666666666,5.4,0.0,8.333333333333334,15.133333333333333,0.03153318588481415,0.10440874026014464
tar2018,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.1,dc=3.75,maxd=4,maxf=0.2,mof=10,maxs=None,midre=0.0045,midrs=0.0045,mins=3,mwfl=0,ne=50,pfs=1.1,rmf=0.6,rmidr=0.6,rweight=7,k=1.6,tkoc=500/cf=0.002,cb=0.6,mh_noexp=False,mro=0,mrp=0.01,mto=0.1,pb=0.85,te=False,tiab=True/qg_results.jsonl","11,12,13,14,15,16,17",186.2,1682.7333333333333,2326.733333333333,0.056411769784941654,0.578033325951786,1234.3,0.11266793891517582,0.7453703708737276,0.6715707701898288,0.48716180346750826,0.572848836547559,100.66258951028188,1.8333333333333333,3.4322222222222223,3.7666666666666666,0.3333333333333333,9.966666666666667,0.0,10.8,14.9,0.09866197621255585,0.27553564195302815
tar2019,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.1,dc=3.75,maxd=4,maxf=0.2,mof=10,maxs=None,midre=0.0045,midrs=0.0045,mins=3,mwfl=0,ne=50,pfs=1.1,rmf=0.6,rmidr=0.6,rweight=7,k=1.6,tkoc=500/cf=0.002,cb=0.6,mh_noexp=False,mro=0,mrp=0.01,mto=0.1,pb=0.85,te=False,tiab=True/qg_results.jsonl","11,12,13,14,15,16,17",94.41666666666667,960.0,1657.8333333333333,0.03564399711403445,0.5291758723297822,739.5833333333334,0.088265960245502,0.6311870534833438,0.6686117715629581,0.5004350047672143,0.5781656521537595,65.5827244122823,2.3333333333333335,2.8541666666666665,3.75,0.25,7.666666666666667,0.0,9.0,13.0,0.06544081251604177,0.20667451067823903
sigir2017,>=50,"lc=True,maxdf=0.5,mesh=True,ma=True,mindf=100,rw=True,rmn=True,rmp=True,d=503679/boot,=True,cw=0.1,dc=3.75,maxd=4,maxf=0.2,mof=10,maxs=None,midre=0.0045,midrs=0.0045,mins=3,mwfl=0,ne=50,pfs=1.1,rmf=0.6,rmidr=0.6,rweight=7,k=1.6,tkoc=500/cf=0.002,cb=0.6,mh_noexp=False,mro=0,mrp=0.01,mto=0.1,pb=0.85,te=False,tiab=True/qg_results.jsonl","11,12,13,14,15,16,17",85.3076923076923,852.4615384615385,8458.846153846154,0.012093322491322766,0.6869890963721722,518.4615384615385,0.13682976675218816,0.740859283186668,0.6832450996744084,0.4185570848983372,0.5351596973424803,93.00886396261362,2.3846153846153846,3.0961538461538463,4.3076923076923075,0.38461538461538464,11.0,0.0,12.384615384615385,17.076923076923077,0.023205400029141867,0.09163618510054593
